"id","from","to","createdAt","updatedAt"
5028,스토몰주사1밀리그람/밀리리터(모르핀황산염수화물)_(5mg/5ml),stomol injection 1 milligram/milliliter (morphine sulfate hydrate)_(5mg/5ml),2021-04-19 17:23:59.911 +0700,2021-04-19 17:23:59.911 +0700
5032,엑소라졸정40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),exorazole tablet 40mg (someprazole magnesium dihydrate)_(43.38mg/1 tablet),2021-04-19 17:24:01.059 +0700,2021-04-19 17:24:01.059 +0700
5062,뉴로딘시럽(로라타딘),neurodin syrup (lolatadine),2021-04-19 17:24:08.768 +0700,2021-04-19 17:24:08.768 +0700
5064,크레아진정10mg(로수바스타틴칼슘)_(10.4mg/1정),creasine tablet 10mg (rosuvastatin calcium)_(10.4mg/1 tablet),2021-04-19 17:24:09.083 +0700,2021-04-19 17:24:09.083 +0700
5071,오토론점안액0.02%(플루오로메톨론)_(1mg/5ml),otolone eye drops 0.02% (fluorometholone)_(1mg/5ml),2021-04-19 17:24:10.756 +0700,2021-04-19 17:24:10.756 +0700
5074,네오크라듀오건조시럽(아목시실린.클라불란산칼륨(7:1)),"neokraduo dry syrup (amoxicillin, potassium clavulanate (7:1))",2021-04-19 17:24:11.338 +0700,2021-04-19 17:24:11.338 +0700
5079,리바러스정1밀리그램(엔테카비르)_(1.06mg/1정),revarus tablet 1mg (entecavir)_(1.06mg/1 tablet),2021-04-19 17:24:12.507 +0700,2021-04-19 17:24:12.507 +0700
5104,프라임바클로펜정10밀리그램(수출용),prime baclofen tablet 10 mg (for export),2021-04-19 17:24:18.796 +0700,2021-04-19 17:24:18.796 +0700
5115,리오루펜정400밀리그람(이부프로펜)_(0.4g/1정),riolufen tablet 400 milligrams (ibuprofen)_(0.4g/1 tablet),2021-04-19 17:24:21.708 +0700,2021-04-19 17:24:21.708 +0700
5118,트라보겐크림(이소코나졸질산염)_(0.2g/20g),travogen cream (isoconazole nitrate)_(0.2g/20g),2021-04-19 17:24:22.328 +0700,2021-04-19 17:24:22.328 +0700
5123,싱귤다운츄정4mg(몬테루카스트나트륨)_(4.16mg/1정),singulang down chew tablet 4mg (monterukast sodium)_(4.16mg/1 tablet),2021-04-19 17:24:23.501 +0700,2021-04-19 17:24:23.501 +0700
5132,디아글리정0.3밀리그램(보글리보스)_(0.3mg/1정),diagly tablet 0.3mg (voglibose)_(0.3mg/1 tablet),2021-04-19 17:24:25.861 +0700,2021-04-19 17:24:25.861 +0700
4635,세로탈정100밀리그램(아세클로페낙)_(0.1g/1정),vertical desalination 100mg (aceclofenac)_(0.1g/1 tablet),2021-04-19 17:22:21.886 +0700,2021-04-19 17:22:21.886 +0700
4650,셀타플루현탁용분말6mg/ml(오셀타미비르인산염)_(0.5122g/65ml),celltaflu suspension powder 6mg/ml (oseltamivir phosphate)_(0.5122g/65ml),2021-04-19 17:22:26.178 +0700,2021-04-19 17:22:26.178 +0700
4658,오트론주(염산온단세트론이수화물)(수출명: 명문온단세트론주사),otron liquor (ondansetron dihydrate hydrochloride) (export name: prestigious ondansetron injection),2021-04-19 17:22:28.166 +0700,2021-04-19 17:22:28.166 +0700
4673,경보이반드로네이트정(이반드론산나트륨일수화물)_(0.16875g/1정),gyeongsang ivandronate tablet (sodium ivandronate monohydrate)_(0.16875g/1 tablet),2021-04-19 17:22:32.243 +0700,2021-04-19 17:22:32.243 +0700
4686,토브엠점안액(토브라마이신)_(15mg/5ml),tobm eye drop (tobramycin)_(15mg/5ml),2021-04-19 17:22:35.421 +0700,2021-04-19 17:22:35.421 +0700
4689,루알바정20밀리그램(레플루노미드)_(20mg/1정),rualba tablet 20mg (leflunomide)_(20mg/1 tablet),2021-04-19 17:22:36.345 +0700,2021-04-19 17:22:36.345 +0700
4710,엑솔점안액0.1%(올로파타딘염산염)_(5.55mg/5ml),axol eye drop 0.1% (olopatadine hydrochloride)_(5.55mg/5ml),2021-04-19 17:22:41.828 +0700,2021-04-19 17:22:41.828 +0700
4733,리아키에취비에스에이지아이알엠에이튜브(riakeyhbsagirmatube),riakeyhbsagirmatube,2021-04-19 17:22:47.366 +0700,2021-04-19 17:22:47.366 +0700
4738,솔리페노실정5밀리그램(솔리페나신숙신산염)_(5mg/1정),solifenosyl tablet 5mg (solifenacin succinate)_(5mg/1 tablet),2021-04-19 17:22:48.596 +0700,2021-04-19 17:22:48.596 +0700
4745,베타간점안액0.5%(레보부놀롤염산염)_(25mg/5ml),beta liver eye drop 0.5% (levobunolol hydrochloride)_(25mg/5ml),2021-04-19 17:22:50.142 +0700,2021-04-19 17:22:50.142 +0700
4747,동아아미카신황산염주사액250밀리그램,dong-amicacin sulfate injection 250 mg,2021-04-19 17:22:50.768 +0700,2021-04-19 17:22:50.768 +0700
4750,아모렉스네오시럽(아목시실린·클라불란산칼륨(14:1))_(50ml),"amorex neo syrup (amoxicillin, clavulanate potassium (14:1))_(50ml)",2021-04-19 17:22:51.446 +0700,2021-04-19 17:22:51.446 +0700
4761,뉴히알루론미니점안액0.3%(히알루론산나트륨)(1회용)_(1.05mg/0.35ml),new hyaluron mini eye drops 0.3% (sodium hyaluronate) (for single use)_(1.05mg/0.35ml),2021-04-19 17:22:54.233 +0700,2021-04-19 17:22:54.233 +0700
4788,세비로텐정5/40밀리그램_(1정),sebirotene tablets 5/40mg_(1 tablet),2021-04-19 17:23:00.629 +0700,2021-04-19 17:23:00.629 +0700
4795,제이씨쿠에티아핀정300mg(쿠에티아핀푸마르산염)_(0.34539g/1정),jc quetiapine tablet 300mg (quetiapine fumarate)_(0.34539g/1 tablet),2021-04-19 17:23:02.101 +0700,2021-04-19 17:23:02.101 +0700
4806,프레드린로션(프레드니카르베이트),predrin lotion (prednicarbate),2021-04-19 17:23:04.618 +0700,2021-04-19 17:23:04.618 +0700
4817,보령퀘스트란현탁용산(콜레스티라민레진)_(4g/9g),boryeong questran suspension yongsan (colethyramine resin)_(4g/9g),2021-04-19 17:23:07.785 +0700,2021-04-19 17:23:07.785 +0700
4825,삼천당라니티딘주(라니티딘염산염)_(56mg/2ml),three thousand dang ranitidine strain (ranitidine hydrochloride)_(56mg/2ml),2021-04-19 17:23:09.817 +0700,2021-04-19 17:23:09.817 +0700
4865,세레나크림(수출명:콤비겐크림),serena cream (export name: combigen cream),2021-04-19 17:23:19.463 +0700,2021-04-19 17:23:19.463 +0700
4873,대한멸균생리식염수1000밀리리터(생리식염주사액),korea sterile physiological saline solution 1000 milliliters (physiological saline injection solution),2021-04-19 17:23:21.569 +0700,2021-04-19 17:23:21.569 +0700
4948,"솔반시럽_(6g,4mg/4000ml)","solban syrup_(6g,4mg/4000ml)",2021-04-19 17:23:38.883 +0700,2021-04-19 17:23:38.883 +0700
4954,독소루빈주사0.2%(독소루비신염산염)_(50mg/25ml),doxorubicin injection 0.2% (doxorubicin hydrochloride)_(50mg/25ml),2021-04-19 17:23:40.385 +0700,2021-04-19 17:23:40.385 +0700
4966,메포딘정500밀리그램(메트포르민염산염)_(0.5g/1정),mepodin tablet 500mg (metformin hydrochloride)_(0.5g/1 tablet),2021-04-19 17:23:43.631 +0700,2021-04-19 17:23:43.631 +0700
4971,비씨세포테탄나트륨주250밀리그람,bc cell tetan sodium note 250 mg,2021-04-19 17:23:44.668 +0700,2021-04-19 17:23:44.668 +0700
4989,알파본연질캡슐(알파칼시돌)(수출명:아파본연질캡슐)_(0.5㎍/1캡슐),alpha natural soft capsule (alphacalcidol) (export name: apa natural soft capsule)_(0.5㎍/1 capsule),2021-04-19 17:23:49.268 +0700,2021-04-19 17:23:49.268 +0700
4991,구주오플록사신정200밀리그람(수출명:beeflor)_(0.2g/1정),kuju ofloxacin tablet 200 milligrams (export name: beeflor)_(0.2g/1 tablet),2021-04-19 17:23:49.830 +0700,2021-04-19 17:23:49.830 +0700
5021,모니락에스시럽(락툴로오스농축물) ,monirax syrup (lactulose concentrate),2021-04-19 17:23:57.990 +0700,2021-04-19 17:23:57.990 +0700
5030,리브감마주3000mg(말토즈첨가사람면역글로불린ph4.25),liv gamma strain 3000mg (human immunoglobulin ph4.25 added with maltose),2021-04-19 17:24:00.444 +0700,2021-04-19 17:24:00.444 +0700
5053,엘도에스정(에르도스테인)_(0.3g/1정),ldos tablet (erdostain)_(0.3g/1 tablet),2021-04-19 17:24:05.998 +0700,2021-04-19 17:24:05.998 +0700
5057,화이트렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),white len tablet (95% ethanol smoked extract (20→1))_(60mg/1 tablet),2021-04-19 17:24:07.422 +0700,2021-04-19 17:24:07.422 +0700
5069,브린텔릭스정5밀리그램(보티옥세틴브롬화수소산염)_(6.355mg/1정),brintellix tablets 5mg (vortioxetine hydrobromide)_(6.355mg/1 tablet),2021-04-19 17:24:10.289 +0700,2021-04-19 17:24:10.289 +0700
5090,레보세틴정(레보세티리진염산염)_(5mg/1정),levocetin tablet (levocetirizine hydrochloride)_(5mg/1 tablet),2021-04-19 17:24:15.459 +0700,2021-04-19 17:24:15.459 +0700
5094,옥살리틴주150밀리그람(옥살리플라틴)_(0.15g/1병),"150 mg of oxalitine (oxaliplatin)_(0.15g/1 bottle)",2021-04-19 17:24:16.241 +0700,2021-04-19 17:24:16.241 +0700
5102,다이아빅듀오정500/5mg,diabig duo tablet 500/5mg,2021-04-19 17:24:18.386 +0700,2021-04-19 17:24:18.386 +0700
5109,광동엘로티닙정100밀리그램(엘로티닙염산염)_(0.10929g/1정),guangdong erlotinib tablet 100mg (erlotinib hydrochloride)_(0.10929g/1 tablet),2021-04-19 17:24:20.139 +0700,2021-04-19 17:24:20.139 +0700
5119,삼성아리피프라졸정10밀리그램_(10mg/1정),samsung aripiprazole tablet 10mg_(10mg/1 tablet),2021-04-19 17:24:22.584 +0700,2021-04-19 17:24:22.584 +0700
5121,에베베에토포시드주20mg/ml,everetoposide 20mg/ml,2021-04-19 17:24:23.087 +0700,2021-04-19 17:24:23.087 +0700
5127,메카펨주1그램(메로페넴수화물)_(1g/1병),mecha femju 1 gram (meropenem hydrate)_(1g/1 bottle),2021-04-19 17:24:24.615 +0700,2021-04-19 17:24:24.615 +0700
4636,시암로핀정10밀리그램(암로디핀베실산염)_(13.889mg/1정),siamropine tablet 10mg (amlodipine besylate)_(13.889mg/1 tablet),2021-04-19 17:22:22.100 +0700,2021-04-19 17:22:22.100 +0700
4639,오큐카르핀점안액1% (필로카르핀염산염)(수출명:ocucarpine)_(0.1g/10ml),ocucarpine eye drop 1% (pilocarpine hydrochloride) (export name: ocucarpine)_(0.1g/10ml),2021-04-19 17:22:22.735 +0700,2021-04-19 17:22:22.735 +0700
4654,오스론정(오소판물질)_(0.83g/1정),osron tablet (orthoplate material)_(0.83g/1 tablet),2021-04-19 17:22:27.307 +0700,2021-04-19 17:22:27.307 +0700
4661,네미론주150밀리그람(네틸마이신황산염)_(0.15g/2ml),nemiron wine 150 milligrams (netylmycin sulfate)_(0.15g/2ml),2021-04-19 17:22:28.995 +0700,2021-04-19 17:22:28.995 +0700
4674,미르바연질캡슐(미르톨),mirva soft capsule (mirtol),2021-04-19 17:22:32.559 +0700,2021-04-19 17:22:32.559 +0700
4684,히알룩스0.18%점안액(히알루론산나트륨)(1회용)_(0.63mg/0.35ml),hyallux 0.18% eye drops (sodium hyaluronate) (single use)_(0.63mg/0.35ml),2021-04-19 17:22:34.940 +0700,2021-04-19 17:22:34.940 +0700
4694,엠디핀에스정(에스암로디핀베실산염)_(3.74mg/1정),mdipine s tablet (samlodipine besylate)_(3.74mg/1 tablet),2021-04-19 17:22:37.450 +0700,2021-04-19 17:22:37.450 +0700
4708,알루날서방정0.4밀리그램(탐스로신염산염)_(0.4mg/1정),alunal sustained-release tablet 0.4 mg (tamsulosin hydrochloride)_(0.4mg/1 tablet),2021-04-19 17:22:41.175 +0700,2021-04-19 17:22:41.175 +0700
4716,동광알긴산나트륨액,copper kwang alginate sodium solution,2021-04-19 17:22:43.421 +0700,2021-04-19 17:22:43.421 +0700
4724,서울대학교병원에프디지주사액(2-데옥시-2-플루오로-d-글루코스(18f)액),seoul national university hospital fdg injection solution (2-deoxy-2-fluoro-d-glucose (18f) solution),2021-04-19 17:22:45.274 +0700,2021-04-19 17:22:45.274 +0700
4728,라이코트크림_(500g),rye coat cream_(500g),2021-04-19 17:22:46.345 +0700,2021-04-19 17:22:46.345 +0700
4729,유글리정15밀리그램(피오글리타존염산염)_(16.53mg/1정),ugly tablet 15 mg (pioglitazone hydrochloride)_(16.53mg/1 tablet),2021-04-19 17:22:46.512 +0700,2021-04-19 17:22:46.512 +0700
4737,레니핀정(레르카니디핀염산염)_(10mg/1정),renipin tablet (lercanidipine hydrochloride)_(10mg/1 tablet),2021-04-19 17:22:48.356 +0700,2021-04-19 17:22:48.356 +0700
4743,모빅캄캡슐(멜록시캄)_(7.5mg/1캡슐),movic calm capsule (meloxicam)_(7.5mg/1capsule),2021-04-19 17:22:49.741 +0700,2021-04-19 17:22:49.741 +0700
4749,투스틴현탁액(펜디조산레보클로페라스틴),tustin suspension (fendizosan levocloperastine),2021-04-19 17:22:51.169 +0700,2021-04-19 17:22:51.169 +0700
4751,인부스정(인도부펜)_(0.2g/1정),inbus tablet (indobufen)_(0.2g/1 tablet),2021-04-19 17:22:51.683 +0700,2021-04-19 17:22:51.683 +0700
4753,알보젠세페핌염산염수화물주1그램(세페핌염산염수화물·l-아르기닌)_(1.595g/1병),alvogen cefepime hydrochloride hydrate 1g,2021-04-19 17:22:52.087 +0700,2021-04-19 17:22:52.087 +0700
4756,아타칸정8밀리그람(칸데사르탄실렉세틸)_(8mg/1정),atacane tablet 8 milligrams (candesartancilexetil)_(8mg/1 tablet),2021-04-19 17:22:52.951 +0700,2021-04-19 17:22:52.951 +0700
4759,에이프로젠세픽심캡슐_(0.1g/1캡슐),aprogen sepixim capsule_(0.1g/1 capsule),2021-04-19 17:22:53.777 +0700,2021-04-19 17:22:53.777 +0700
4765,투탑스정40/5밀리그램_(1정),two-tops tablet 40/5mg_(1 tablet),2021-04-19 17:22:55.309 +0700,2021-04-19 17:22:55.309 +0700
4767,히론프리필드주(히알우론산나트륨),hylon-freefield liquor (sodium hyaluronic acid),2021-04-19 17:22:55.715 +0700,2021-04-19 17:22:55.715 +0700
4785,모사큐서방정15밀리그램(모사프리드시트르산염수화물)_(15.88mg/1정),mosacyu seo-release 15mg (mosapride citrate hydrate)_(15.88mg/1tablet),2021-04-19 17:22:59.857 +0700,2021-04-19 17:22:59.857 +0700
4794,심바젯정10/10_(1정),simbajet tablet 10/10_(1 tablet),2021-04-19 17:23:01.950 +0700,2021-04-19 17:23:01.950 +0700
4796,텔로스톱플러스정80/10/10밀리그램_(1정),telostop plus tablet 80/10/10mg_(1 tablet),2021-04-19 17:23:02.367 +0700,2021-04-19 17:23:02.367 +0700
4799,유니시프로사신주사(시프로플록사신)_(0.4g/200ml),uniciprosacin injection (ciprofloxacin)_(0.4g/200ml),2021-04-19 17:23:03.089 +0700,2021-04-19 17:23:03.089 +0700
4804,펜가틴캡슐300밀리그람(가바펜틴),pengatin capsule 300mg (gabapentin),2021-04-19 17:23:04.115 +0700,2021-04-19 17:23:04.115 +0700
4814,엔디현탁액(시메티콘)_(0.2g/10ml),endy suspension (simethicone)_(0.2g/10ml),2021-04-19 17:23:06.711 +0700,2021-04-19 17:23:06.711 +0700
4815,케로프정(티로프라미드염산염)_(0.1g/1정),kerof tablet (tyropramid hydrochloride)_(0.1g/1 tablet),2021-04-19 17:23:07.133 +0700,2021-04-19 17:23:07.133 +0700
4882,텔미원정80밀리그램(텔미사르탄)_(80mg/1정),telmiwon tablet 80mg (telmisartan)_(80mg/1 tablet),2021-04-19 17:23:23.854 +0700,2021-04-19 17:23:23.854 +0700
4884,라제팜정(플루니트라제팜)_(1mg/1정),rajepam tablet (flunitrazepam)_(1mg/1 tablet),2021-04-19 17:23:24.327 +0700,2021-04-19 17:23:24.327 +0700
4887,에페클정(에페리손염산염)_(50mg/1정),efecle tablet (eperisone hydrochloride)_(50mg/1 tablet),2021-04-19 17:23:24.989 +0700,2021-04-19 17:23:24.989 +0700
4893,바클로버정(아시클로버)_(0.2g/1정),baclover tablet (acyclovir)_(0.2g/1 tablet),2021-04-19 17:23:26.280 +0700,2021-04-19 17:23:26.280 +0700
4897,셀레트캡슐250mg(미코페놀레이트모페틸),celette capsule 250mg (mycophenolate mofetil),2021-04-19 17:23:27.035 +0700,2021-04-19 17:23:27.035 +0700
4901,카딜맥스정(카르베딜롤)_(25mg/1정),cadillac max tablet (carvedilol)_(25mg/1 tablet),2021-04-19 17:23:27.947 +0700,2021-04-19 17:23:27.947 +0700
4906,옵티포린점안액0.05%(사이클로스포린),optiporin eye drops 0.05% (cyclosporine),2021-04-19 17:23:29.239 +0700,2021-04-19 17:23:29.239 +0700
4914,베나신정5밀리그램(솔리페나신숙신산염)_(5mg/1정),benacin tablet 5mg (solifenacin succinate)_(5mg/1 tablet),2021-04-19 17:23:31.122 +0700,2021-04-19 17:23:31.122 +0700
4926,알비큐어정_(1정),albicure tablet_(1 tablet),2021-04-19 17:23:33.934 +0700,2021-04-19 17:23:33.934 +0700
4930,로수토정10밀리그람(로수바스타틴칼슘)_(10.4mg/1정),rosuto tablets 10 milligrams (rosuvastatin calcium)_(10.4mg/1 tablet),2021-04-19 17:23:34.757 +0700,2021-04-19 17:23:34.757 +0700
4935,텔미르정40밀리그램(텔미사르탄)_(40mg/1정),telmir tablet 40mg (telmisartan)_(40mg/1 tablet),2021-04-19 17:23:35.837 +0700,2021-04-19 17:23:35.837 +0700
4943,페미렉스주500밀리그램(페메트렉시드이나트륨염2.5수화물),femirex wine 500 mg (pemetrexed disodium salt 2.5 hydrate),2021-04-19 17:23:37.777 +0700,2021-04-19 17:23:37.777 +0700
4957,브로페낙점안액(브롬페낙나트륨수화물)_(5mg/5ml),brofenac eye drop (bromfenac sodium hydrate)_(5mg/5ml),2021-04-19 17:23:41.148 +0700,2021-04-19 17:23:41.148 +0700
4962,아시크라듀오정500mg(아목시실린수화물·클라불란산칼륨(7:1))_(1정),"ashkraduo tablet 500mg (amoxicillin hydrate, potassium clavulanate (7:1))_(1 tablet)",2021-04-19 17:23:42.467 +0700,2021-04-19 17:23:42.467 +0700
4964,"클라리스캔프리필드시린지주(가도테레이트메글루민액)_(가도테레이트메글루민, 3.769g/10ml)","claris can pre-filled syringe (gadoterate meglumine solution)_(gadoterate meglumine, 3.769g/10ml)",2021-04-19 17:23:43.068 +0700,2021-04-19 17:23:43.068 +0700
4980,라푸티닌정(라푸티딘)_(10mg/1정),laputinine tablet (raputidine)_(10mg/1 tablet),2021-04-19 17:23:47.022 +0700,2021-04-19 17:23:47.022 +0700
4985,칼리크정(칼리디노게나제)_(50i.u/1정),calik tablet (calidinogenase)_(50i.u/1 tablet),2021-04-19 17:23:48.339 +0700,2021-04-19 17:23:48.339 +0700
4993,크린락시럽(락툴로오즈농축액)_(335g/500ml),clean lock syrup (lactulose concentrate)_(335g/500ml),2021-04-19 17:23:50.401 +0700,2021-04-19 17:23:50.401 +0700
5004,브레날정_(1정),brainal tablet_(1 tablet),2021-04-19 17:23:53.301 +0700,2021-04-19 17:23:53.301 +0700
5025,경보세프트리악손나트륨수화물주2그램_(2g/1병),gyeongsang ceftriaxone sodium hydrate week 2g_(2g/1 bottle),2021-04-19 17:23:59.153 +0700,2021-04-19 17:23:59.153 +0700
5045,엔트레스토필름코팅정200밀리그램(사쿠비트릴·발사르탄나트륨염수화물)_(0.226206g/1정),"entresto film coating tablet 200mg (sakubitril, valsartan sodium salt hydrate)_(0.226206g/1 tablet)",2021-04-19 17:24:04.199 +0700,2021-04-19 17:24:04.199 +0700
5055,보인-씨.피.디.에이항응고액,boin-c.p.d.a anticoagulant,2021-04-19 17:24:06.869 +0700,2021-04-19 17:24:06.869 +0700
4637,보노렉스300주(이오헥솔)(수출명: iohexol 300 inj.)_(54.995g/85ml),bonorex 300 (iohexol) (export name: iohexol 300 inj.)_(54.995g/85ml),2021-04-19 17:22:22.303 +0700,2021-04-19 17:22:22.303 +0700
4644,판토졸정40밀리그람(판토프라졸나트륨세스키히드레이트),pantosol tablet 40 milligrams (pantoprazole sodium sesquihydrate),2021-04-19 17:22:24.561 +0700,2021-04-19 17:22:24.561 +0700
4647,이다루주5밀리그람(아이다루비신염산염),idaruju 5 milligrams (idarubicin hydrochloride),2021-04-19 17:22:25.260 +0700,2021-04-19 17:22:25.260 +0700
4659,클라옥신네오시럽_(50ml),claoxin neo syrup_(50ml),2021-04-19 17:22:28.580 +0700,2021-04-19 17:22:28.580 +0700
4669,뉴질렉트정1밀리그램(라사길린메실산염)_(1.56mg/1정),new zilect tablet 1mg (rasagiline mesylate)_(1.56mg/1 tablet),2021-04-19 17:22:30.938 +0700,2021-04-19 17:22:30.938 +0700
4671,오티드주(염산오르페나드린),otide alcohol (orphenadrine hydrochloride),2021-04-19 17:22:31.746 +0700,2021-04-19 17:22:31.746 +0700
4678,클로스원캡슐_(1캡슐),close one capsule_(1 capsule),2021-04-19 17:22:33.466 +0700,2021-04-19 17:22:33.466 +0700
4681,이트라즈정(이트라코나졸고체분산체)_(0.253g/1정),itraz tablet (itraconazole solid dispersion)_(0.253g/1 tablet),2021-04-19 17:22:34.137 +0700,2021-04-19 17:22:34.137 +0700
4703,두아보연질캡슐0.5밀리그램(두타스테리드)_(0.5mg/1캡슐),duabo soft capsule 0.5mg (dotasteride)_(0.5mg/1capsule),2021-04-19 17:22:39.945 +0700,2021-04-19 17:22:39.945 +0700
4744,날프릴정(에날라프릴말레산염)_(10mg/1정),nalpril tablet (enalapril maleate)_(10mg/1 tablet),2021-04-19 17:22:49.946 +0700,2021-04-19 17:22:49.946 +0700
4757,아이리진정(레보세티리진염산염)_(5mg/1정),iri sedation (levocetirizine hydrochloride)_(5mg/1 tablet),2021-04-19 17:22:53.223 +0700,2021-04-19 17:22:53.223 +0700
