"id","name","createdAt","updatedAt","shortName"
334824,poldine,2021-07-09 10:52:52.004 +0700,2021-07-09 10:52:52.004 +0700,""
334879,prednisolone,2021-07-09 10:52:52.047 +0700,2021-07-09 10:52:52.047 +0700,""
334931,propyphenazone,2021-07-09 10:52:52.069 +0700,2021-07-09 10:52:52.069 +0700,""
334984,rabies serum,2021-07-09 10:52:52.088 +0700,2021-07-09 10:52:52.088 +0700,""
335042,ritiometan,2021-07-09 10:52:52.117 +0700,2021-07-09 10:52:52.117 +0700,""
335104,secobarbital,2021-07-09 10:52:52.137 +0700,2021-07-09 10:52:52.137 +0700,""
335152,sodium cellulose phosphate,2021-07-09 10:52:52.153 +0700,2021-07-09 10:52:52.153 +0700,""
335201,spiramycin,2021-07-09 10:52:52.170 +0700,2021-07-09 10:52:52.170 +0700,""
335249,sulfametomidine,2021-07-09 10:52:52.191 +0700,2021-07-09 10:52:52.191 +0700,""
335304,technetium (99mtc) apcitide,2021-07-09 10:52:52.215 +0700,2021-07-09 10:52:52.215 +0700,""
335376,terazosin,2021-07-09 10:52:52.237 +0700,2021-07-09 10:52:52.237 +0700,""
335425,thiotepa,2021-07-09 10:52:52.257 +0700,2021-07-09 10:52:52.257 +0700,""
335474,tirofiban,2021-07-09 10:52:52.278 +0700,2021-07-09 10:52:52.278 +0700,""
335519,tree pollen,2021-07-09 10:52:52.362 +0700,2021-07-09 10:52:52.362 +0700,""
335573,trovafloxacin,2021-07-09 10:52:52.435 +0700,2021-07-09 10:52:52.435 +0700,""
335625,varicella/zoster immunoglobulin,2021-07-09 10:52:52.482 +0700,2021-07-09 10:52:52.482 +0700,""
335724,ticegrelor,2021-07-09 10:52:52.528 +0700,2021-07-09 10:52:52.528 +0700,""
334446,natri acetat,2021-07-09 10:52:51.861 +0700,2021-07-09 10:52:51.861 +0700,"[""sodium acetate""]"
335669,vitamin k,2021-07-09 10:52:52.512 +0700,2021-07-09 10:52:52.512 +0700,"[""phylloquinone"", ""menaquinone"", ""vitamin k1"", ""vitamin k2""]"
333357,doxofylline,2021-07-09 10:52:51.365 +0700,2021-07-09 10:52:51.365 +0700,""
333407,"encephalitis, japanese, inactivated, whole virus",2021-07-09 10:52:51.392 +0700,2021-07-09 10:52:51.392 +0700,""
333518,etretinate,2021-07-09 10:52:51.435 +0700,2021-07-09 10:52:51.435 +0700,""
333578,ferrous ascorbate,2021-07-09 10:52:51.455 +0700,2021-07-09 10:52:51.455 +0700,""
333625,flumetasone,2021-07-09 10:52:51.473 +0700,2021-07-09 10:52:51.473 +0700,""
333689,gabapentin,2021-07-09 10:52:51.494 +0700,2021-07-09 10:52:51.494 +0700,""
333732,glibornuride,2021-07-09 10:52:51.512 +0700,2021-07-09 10:52:51.512 +0700,""
333765,grepafloxacin,2021-07-09 10:52:51.527 +0700,2021-07-09 10:52:51.527 +0700,""
333815,hidrosmin,2021-07-09 10:52:51.546 +0700,2021-07-09 10:52:51.546 +0700,""
333848,hydroxychloroquine,2021-07-09 10:52:51.564 +0700,2021-07-09 10:52:51.564 +0700,""
333894,indinavir,2021-07-09 10:52:51.582 +0700,2021-07-09 10:52:51.582 +0700,""
333942,iodine (131i) norcholesterol,2021-07-09 10:52:51.608 +0700,2021-07-09 10:52:51.608 +0700,""
333983,isoaminile,2021-07-09 10:52:51.658 +0700,2021-07-09 10:52:51.658 +0700,""
334098,liraglutide,2021-07-09 10:52:51.698 +0700,2021-07-09 10:52:51.698 +0700,""
334144,magaldrate,2021-07-09 10:52:51.716 +0700,2021-07-09 10:52:51.716 +0700,""
334173,maraviroc,2021-07-09 10:52:51.745 +0700,2021-07-09 10:52:51.745 +0700,""
334234,mepartricin,2021-07-09 10:52:51.789 +0700,2021-07-09 10:52:51.789 +0700,""
334284,methdilazine,2021-07-09 10:52:51.805 +0700,2021-07-09 10:52:51.805 +0700,""
334382,moexipril,2021-07-09 10:52:51.838 +0700,2021-07-09 10:52:51.838 +0700,""
334432,nalorphine,2021-07-09 10:52:51.858 +0700,2021-07-09 10:52:51.858 +0700,""
334472,n-ethylpseudoephdrine,2021-07-09 10:52:51.872 +0700,2021-07-09 10:52:51.872 +0700,""
334523,nitric oxide,2021-07-09 10:52:51.896 +0700,2021-07-09 10:52:51.896 +0700,""
334573,opipramol,2021-07-09 10:52:51.914 +0700,2021-07-09 10:52:51.914 +0700,""
334625,oxyfedrine,2021-07-09 10:52:51.933 +0700,2021-07-09 10:52:51.933 +0700,""
334663,parathyroid gland extract,2021-07-09 10:52:51.949 +0700,2021-07-09 10:52:51.949 +0700,""
334712,perampanel,2021-07-09 10:52:51.964 +0700,2021-07-09 10:52:51.964 +0700,""
334752,phensuximide,2021-07-09 10:52:51.982 +0700,2021-07-09 10:52:51.982 +0700,""
334809,pitavastatin,2021-07-09 10:52:51.999 +0700,2021-07-09 10:52:51.999 +0700,""
334856,potassium permanganate,2021-07-09 10:52:52.035 +0700,2021-07-09 10:52:52.035 +0700,""
334901,profenamine,2021-07-09 10:52:52.056 +0700,2021-07-09 10:52:52.056 +0700,""
334952,pseudoephdrine,2021-07-09 10:52:52.081 +0700,2021-07-09 10:52:52.081 +0700,""
335023,ridaforolimus,2021-07-09 10:52:52.107 +0700,2021-07-09 10:52:52.107 +0700,""
335071,"rubella, live attenuated",2021-07-09 10:52:52.127 +0700,2021-07-09 10:52:52.127 +0700,""
335123,sevelamer,2021-07-09 10:52:52.145 +0700,2021-07-09 10:52:52.145 +0700,""
335170,sodium iothalamate (125i),2021-07-09 10:52:52.161 +0700,2021-07-09 10:52:52.161 +0700,""
335205,stanozolol,2021-07-09 10:52:52.174 +0700,2021-07-09 10:52:52.174 +0700,""
335259,sulfobromophthalein,2021-07-09 10:52:52.199 +0700,2021-07-09 10:52:52.199 +0700,""
335329,technetium (99mtc) millimicrospheres,2021-07-09 10:52:52.220 +0700,2021-07-09 10:52:52.220 +0700,""
335349,teclozan,2021-07-09 10:52:52.231 +0700,2021-07-09 10:52:52.231 +0700,""
335405,theobromine,2021-07-09 10:52:52.251 +0700,2021-07-09 10:52:52.251 +0700,""
335454,tilidine,2021-07-09 10:52:52.271 +0700,2021-07-09 10:52:52.271 +0700,""
335503,topotecan,2021-07-09 10:52:52.287 +0700,2021-07-09 10:52:52.287 +0700,""
335555,trimetrexate,2021-07-09 10:52:52.421 +0700,2021-07-09 10:52:52.421 +0700,""
335589,"typhus exanthematicus, inactivated, whole cell",2021-07-09 10:52:52.444 +0700,2021-07-09 10:52:52.444 +0700,""
335639,vigabatrin,2021-07-09 10:52:52.494 +0700,2021-07-09 10:52:52.494 +0700,""
335683,xenon (127xe) gas,2021-07-09 10:52:52.516 +0700,2021-07-09 10:52:52.516 +0700,""
333461,ester etylic,2021-07-09 10:52:51.414 +0700,2021-07-09 10:52:51.414 +0700,"[""ester etylic của acid béo iod hóa""]"
334027,khối hồng cầu,2021-07-09 10:52:51.675 +0700,2021-07-09 10:52:51.675 +0700,"[""red blood cell""]"
333358,doxorubicin,2021-07-09 10:52:51.365 +0700,2021-07-09 10:52:51.365 +0700,""
333408,"encephalitis, japanese, live attenuated",2021-07-09 10:52:51.393 +0700,2021-07-09 10:52:51.393 +0700,""
333462,estradiol,2021-07-09 10:52:51.414 +0700,2021-07-09 10:52:51.414 +0700,""
333515,etoricoxib,2021-07-09 10:52:51.434 +0700,2021-07-09 10:52:51.434 +0700,""
333580,ferrous carbonate,2021-07-09 10:52:51.455 +0700,2021-07-09 10:52:51.455 +0700,""
333627,flunisolide,2021-07-09 10:52:51.474 +0700,2021-07-09 10:52:51.474 +0700,""
333730,glatiramer acetate,2021-07-09 10:52:51.511 +0700,2021-07-09 10:52:51.511 +0700,""
333813,hexoprenaline,2021-07-09 10:52:51.545 +0700,2021-07-09 10:52:51.545 +0700,""
333846,hydroxy cloroquin,2021-07-09 10:52:51.563 +0700,2021-07-09 10:52:51.563 +0700,""
333892,indapamide,2021-07-09 10:52:51.581 +0700,2021-07-09 10:52:51.581 +0700,""
333940,iodine (125i) human albumin,2021-07-09 10:52:51.607 +0700,2021-07-09 10:52:51.607 +0700,""
333982,isepamicin,2021-07-09 10:52:51.657 +0700,2021-07-09 10:52:51.657 +0700,""
334026,ketotifen,2021-07-09 10:52:51.675 +0700,2021-07-09 10:52:51.675 +0700,""
334076,levomepromazine,2021-07-09 10:52:51.691 +0700,2021-07-09 10:52:51.691 +0700,""
334110,lofexidine,2021-07-09 10:52:51.704 +0700,2021-07-09 10:52:51.704 +0700,""
334155,magnesium levulinate,2021-07-09 10:52:51.721 +0700,2021-07-09 10:52:51.721 +0700,""
334197,mecobalamin,2021-07-09 10:52:51.770 +0700,2021-07-09 10:52:51.770 +0700,""
334247,meprotixol,2021-07-09 10:52:51.792 +0700,2021-07-09 10:52:51.792 +0700,""
334279,methallenestril,2021-07-09 10:52:51.804 +0700,2021-07-09 10:52:51.804 +0700,""
334334,metizoline,2021-07-09 10:52:51.824 +0700,2021-07-09 10:52:51.824 +0700,""
334383,mofebutazone,2021-07-09 10:52:51.838 +0700,2021-07-09 10:52:51.838 +0700,""
334424,nafarelin,2021-07-09 10:52:51.855 +0700,2021-07-09 10:52:51.855 +0700,""
334489,nicofetamide,2021-07-09 10:52:51.875 +0700,2021-07-09 10:52:51.875 +0700,""
334537,nordazepam,2021-07-09 10:52:51.901 +0700,2021-07-09 10:52:51.901 +0700,""
334587,oseltamivir,2021-07-09 10:52:51.916 +0700,2021-07-09 10:52:51.916 +0700,""
334635,oxyphenonium,2021-07-09 10:52:51.934 +0700,2021-07-09 10:52:51.934 +0700,""
334654,papaveretum,2021-07-09 10:52:51.946 +0700,2021-07-09 10:52:51.946 +0700,""
334704,pentobarbital,2021-07-09 10:52:51.963 +0700,2021-07-09 10:52:51.963 +0700,""
334746,phenoxybenzamine,2021-07-09 10:52:51.979 +0700,2021-07-09 10:52:51.979 +0700,""
334808,pirprofen,2021-07-09 10:52:51.998 +0700,2021-07-09 10:52:51.998 +0700,""
334866,pramiracetam,2021-07-09 10:52:52.039 +0700,2021-07-09 10:52:52.039 +0700,""
334910,promestriene,2021-07-09 10:52:52.058 +0700,2021-07-09 10:52:52.058 +0700,""
334967,pyrvinium,2021-07-09 10:52:52.084 +0700,2021-07-09 10:52:52.084 +0700,""
335003,regorafenib,2021-07-09 10:52:52.100 +0700,2021-07-09 10:52:52.100 +0700,""
335048,rocuronium bromide,2021-07-09 10:52:52.118 +0700,2021-07-09 10:52:52.118 +0700,""
335095,sắt (iron),2021-07-09 10:52:52.135 +0700,2021-07-09 10:52:52.135 +0700,""
335150,sodium aminosalicylate,2021-07-09 10:52:52.153 +0700,2021-07-09 10:52:52.153 +0700,""
335195,sorbitol,2021-07-09 10:52:52.169 +0700,2021-07-09 10:52:52.169 +0700,""
335245,sulfamazone,2021-07-09 10:52:52.189 +0700,2021-07-09 10:52:52.189 +0700,""
335298,taurolidine,2021-07-09 10:52:52.214 +0700,2021-07-09 10:52:52.214 +0700,""
335363,temocillin,2021-07-09 10:52:52.235 +0700,2021-07-09 10:52:52.235 +0700,""
335409,thiamphenicol,2021-07-09 10:52:52.253 +0700,2021-07-09 10:52:52.253 +0700,""
335458,tinh b?t este hóa (hydroxyethyl,2021-07-09 10:52:52.272 +0700,2021-07-09 10:52:52.272 +0700,""
335558,tripelennamine,2021-07-09 10:52:52.422 +0700,2021-07-09 10:52:52.422 +0700,""
335592,ubidecarenone,2021-07-09 10:52:52.445 +0700,2021-07-09 10:52:52.445 +0700,""
335642,viloxazine,2021-07-09 10:52:52.495 +0700,2021-07-09 10:52:52.495 +0700,""
335733,isoleucine,2021-07-09 10:52:52.532 +0700,2021-07-09 10:52:52.532 +0700,""
333690,gadobenic acid,2021-07-09 10:52:51.494 +0700,2021-07-09 10:52:51.494 +0700,"[""acid gadobenic""]"
335704,zinc gluconate,2021-07-09 10:52:52.522 +0700,2021-07-09 10:52:52.522 +0700,"[""kẽm gluconate"", ""kẽm gluconat""]"
333763,granisetron,2021-07-09 10:52:51.527 +0700,2021-07-09 10:52:51.527 +0700,""
335506,tositumomab,2021-07-09 10:52:52.288 +0700,2021-07-09 10:52:52.288 +0700,"[""Iodine-131 tositumomab""]"
333359,doxycycline,2021-07-09 10:52:51.366 +0700,2021-07-09 10:52:51.366 +0700,""
333405,enalapril,2021-07-09 10:52:51.392 +0700,2021-07-09 10:52:51.392 +0700,""
333460,estazolam,2021-07-09 10:52:51.414 +0700,2021-07-09 10:52:51.414 +0700,""
333520,etynodiol,2021-07-09 10:52:51.435 +0700,2021-07-09 10:52:51.435 +0700,""
333622,flumedroxone,2021-07-09 10:52:51.472 +0700,2021-07-09 10:52:51.472 +0700,""
333655,fluticasone,2021-07-09 10:52:51.482 +0700,2021-07-09 10:52:51.482 +0700,""
333721,gemtuzumab,2021-07-09 10:52:51.507 +0700,2021-07-09 10:52:51.507 +0700,""
333803,hesperidin,2021-07-09 10:52:51.542 +0700,2021-07-09 10:52:51.542 +0700,""
333872,idoxuridine,2021-07-09 10:52:51.576 +0700,2021-07-09 10:52:51.576 +0700,""
333918,insulin,2021-07-09 10:52:51.598 +0700,2021-07-09 10:52:51.598 +0700,""
333978,irbesartan,2021-07-09 10:52:51.655 +0700,2021-07-09 10:52:51.655 +0700,""
334022,ketobemidone,2021-07-09 10:52:51.674 +0700,2021-07-09 10:52:51.674 +0700,""
334072,levocetirizine,2021-07-09 10:52:51.690 +0700,2021-07-09 10:52:51.690 +0700,""
334121,lorazepam,2021-07-09 10:52:51.709 +0700,2021-07-09 10:52:51.709 +0700,""
334189,mecasermin,2021-07-09 10:52:51.750 +0700,2021-07-09 10:52:51.750 +0700,""
334226,"meningococcus a,c, bivalent purified polysaccharides antigen",2021-07-09 10:52:51.786 +0700,2021-07-09 10:52:51.786 +0700,""
334283,methazolamide,2021-07-09 10:52:51.805 +0700,2021-07-09 10:52:51.805 +0700,""
334379,mizolastine,2021-07-09 10:52:51.838 +0700,2021-07-09 10:52:51.838 +0700,""
334429,nalbuphine,2021-07-09 10:52:51.857 +0700,2021-07-09 10:52:51.857 +0700,""
334490,nicofuranose,2021-07-09 10:52:51.875 +0700,2021-07-09 10:52:51.875 +0700,""
334539,norethandrolone,2021-07-09 10:52:51.902 +0700,2021-07-09 10:52:51.902 +0700,""
334589,other meningococcal monovalent purified polysaccharides antigen,2021-07-09 10:52:51.917 +0700,2021-07-09 10:52:51.917 +0700,""
334636,oxyquinoline,2021-07-09 10:52:51.934 +0700,2021-07-09 10:52:51.934 +0700,""
334683,peginterferon alfa-2b,2021-07-09 10:52:51.954 +0700,2021-07-09 10:52:51.954 +0700,""
334745,phenolphthalein,2021-07-09 10:52:51.978 +0700,2021-07-09 10:52:51.978 +0700,""
334791,piperidolate,2021-07-09 10:52:51.991 +0700,2021-07-09 10:52:51.991 +0700,""
334837,polymyxin b,2021-07-09 10:52:52.008 +0700,2021-07-09 10:52:52.008 +0700,""
334882,pregabalin,2021-07-09 10:52:52.047 +0700,2021-07-09 10:52:52.047 +0700,""
334941,protionamide,2021-07-09 10:52:52.075 +0700,2021-07-09 10:52:52.075 +0700,""
334993,ranibizumab,2021-07-09 10:52:52.091 +0700,2021-07-09 10:52:52.091 +0700,""
335032,riluzole,2021-07-09 10:52:52.114 +0700,2021-07-09 10:52:52.114 +0700,""
335081,sabalis serrulatae fructus,2021-07-09 10:52:52.131 +0700,2021-07-09 10:52:52.131 +0700,""
335151,sodium apolate,2021-07-09 10:52:52.153 +0700,2021-07-09 10:52:52.153 +0700,""
335190,somatorelin,2021-07-09 10:52:52.168 +0700,2021-07-09 10:52:52.168 +0700,""
335244,sulfalene,2021-07-09 10:52:52.189 +0700,2021-07-09 10:52:52.189 +0700,""
335297,tasosartan,2021-07-09 10:52:52.214 +0700,2021-07-09 10:52:52.214 +0700,""
335361,temafloxacin,2021-07-09 10:52:52.234 +0700,2021-07-09 10:52:52.234 +0700,""
335422,theophylin,2021-07-09 10:52:52.257 +0700,2021-07-09 10:52:52.257 +0700,""
335473,tirilazad,2021-07-09 10:52:52.277 +0700,2021-07-09 10:52:52.277 +0700,""
335530,triazolam,2021-07-09 10:52:52.365 +0700,2021-07-09 10:52:52.365 +0700,""
335579,tuberculin,2021-07-09 10:52:52.437 +0700,2021-07-09 10:52:52.437 +0700,""
335621,vapreotide,2021-07-09 10:52:52.480 +0700,2021-07-09 10:52:52.480 +0700,""
335675,vorinostat,2021-07-09 10:52:52.513 +0700,2021-07-09 10:52:52.513 +0700,""
335720,zucapsaicin,2021-07-09 10:52:52.527 +0700,2021-07-09 10:52:52.527 +0700,""
333574,ferric proteinsuccinylate,2021-07-09 10:52:51.453 +0700,2021-07-09 10:52:51.453 +0700,"[""sắt protein succinylat""]"
334341,metrizoic acid,2021-07-09 10:52:51.826 +0700,2021-07-09 10:52:51.826 +0700,"[""acid metrizoic""]"
333360,doxylamine,2021-07-09 10:52:51.366 +0700,2021-07-09 10:52:51.366 +0700,""
333412,enflurane,2021-07-09 10:52:51.394 +0700,2021-07-09 10:52:51.394 +0700,""
333458,esmolol,2021-07-09 10:52:51.413 +0700,2021-07-09 10:52:51.413 +0700,""
333502,etilefrine,2021-07-09 10:52:51.427 +0700,2021-07-09 10:52:51.427 +0700,""
333550,fenofibrate,2021-07-09 10:52:51.443 +0700,2021-07-09 10:52:51.443 +0700,""
333602,fleroxacin,2021-07-09 10:52:51.463 +0700,2021-07-09 10:52:51.463 +0700,""
333649,flurazepam,2021-07-09 10:52:51.480 +0700,2021-07-09 10:52:51.480 +0700,""
333731,glibenclamide,2021-07-09 10:52:51.511 +0700,2021-07-09 10:52:51.511 +0700,""
333764,grass pollen,2021-07-09 10:52:51.527 +0700,2021-07-09 10:52:51.527 +0700,""
333814,hexylresorcinol,2021-07-09 10:52:51.546 +0700,2021-07-09 10:52:51.546 +0700,""
333847,hydroxycarbamide,2021-07-09 10:52:51.563 +0700,2021-07-09 10:52:51.563 +0700,""
333893,indigo carmine,2021-07-09 10:52:51.581 +0700,2021-07-09 10:52:51.581 +0700,""
333941,iodine (131i) human albumin,2021-07-09 10:52:51.608 +0700,2021-07-09 10:52:51.608 +0700,""
333984,isobromindione,2021-07-09 10:52:51.658 +0700,2021-07-09 10:52:51.658 +0700,""
334046,lanzoprazol,2021-07-09 10:52:51.681 +0700,2021-07-09 10:52:51.681 +0700,""
334091,lincomycin,2021-07-09 10:52:51.697 +0700,2021-07-09 10:52:51.697 +0700,""
334151,magnesium citrate,2021-07-09 10:52:51.720 +0700,2021-07-09 10:52:51.720 +0700,""
334218,melitracen,2021-07-09 10:52:51.784 +0700,2021-07-09 10:52:51.784 +0700,""
334267,mesulfen,2021-07-09 10:52:51.797 +0700,2021-07-09 10:52:51.797 +0700,""
334308,methylcellulose,2021-07-09 10:52:51.814 +0700,2021-07-09 10:52:51.814 +0700,""
334356,midodrine,2021-07-09 10:52:51.829 +0700,2021-07-09 10:52:51.829 +0700,""
334395,morinamide,2021-07-09 10:52:51.844 +0700,2021-07-09 10:52:51.844 +0700,""
334506,nifurtoinol,2021-07-09 10:52:51.880 +0700,2021-07-09 10:52:51.880 +0700,""
334557,octopamine,2021-07-09 10:52:51.911 +0700,2021-07-09 10:52:51.911 +0700,""
334616,oxiconazole,2021-07-09 10:52:51.932 +0700,2021-07-09 10:52:51.932 +0700,""
334677,pegademase,2021-07-09 10:52:51.953 +0700,2021-07-09 10:52:51.953 +0700,""
334734,phendimetrazin,2021-07-09 10:52:51.975 +0700,2021-07-09 10:52:51.975 +0700,""
334793,pipotiazine,2021-07-09 10:52:51.992 +0700,2021-07-09 10:52:51.992 +0700,""
334842,polythiazide,2021-07-09 10:52:52.009 +0700,2021-07-09 10:52:52.009 +0700,""
334873,pravastatin,2021-07-09 10:52:52.046 +0700,2021-07-09 10:52:52.046 +0700,""
334944,proxazole,2021-07-09 10:52:52.079 +0700,2021-07-09 10:52:52.079 +0700,""
335024,rifabutin,2021-07-09 10:52:52.108 +0700,2021-07-09 10:52:52.108 +0700,""
335075,rupatadine,2021-07-09 10:52:52.127 +0700,2021-07-09 10:52:52.127 +0700,""
335111,semustine,2021-07-09 10:52:52.141 +0700,2021-07-09 10:52:52.141 +0700,""
335156,sodium chlorite,2021-07-09 10:52:52.156 +0700,2021-07-09 10:52:52.156 +0700,""
335220,strontium ranelate,2021-07-09 10:52:52.181 +0700,2021-07-09 10:52:52.181 +0700,""
335285,tafamidis,2021-07-09 10:52:52.206 +0700,2021-07-09 10:52:52.206 +0700,""
335345,technetium (99mtc) technegas,2021-07-09 10:52:52.230 +0700,2021-07-09 10:52:52.230 +0700,""
335393,tetrabenazine,2021-07-09 10:52:52.244 +0700,2021-07-09 10:52:52.244 +0700,""
335443,tibolone,2021-07-09 10:52:52.268 +0700,2021-07-09 10:52:52.268 +0700,""
335505,toremifene,2021-07-09 10:52:52.288 +0700,2021-07-09 10:52:52.288 +0700,""
335554,trimethyldiphenylpropylamine,2021-07-09 10:52:52.421 +0700,2021-07-09 10:52:52.421 +0700,""
335608,valaciclovir,2021-07-09 10:52:52.448 +0700,2021-07-09 10:52:52.448 +0700,""
335658,visnadine,2021-07-09 10:52:52.501 +0700,2021-07-09 10:52:52.501 +0700,""
335690,"yellow fever, live attenuated",2021-07-09 10:52:52.518 +0700,2021-07-09 10:52:52.518 +0700,""
334459,natri lactat,2021-07-09 10:52:51.863 +0700,2021-07-09 10:52:51.863 +0700,"[""sodium lactate""]"
333695,gadopentetic acid,2021-07-09 10:52:51.495 +0700,2021-07-09 10:52:51.495 +0700,"[""acid gadopentetic""]"
333362,dronedarone,2021-07-09 10:52:51.370 +0700,2021-07-09 10:52:51.370 +0700,""
333411,endralazine,2021-07-09 10:52:51.393 +0700,2021-07-09 10:52:51.393 +0700,""
333465,estriol,2021-07-09 10:52:51.415 +0700,2021-07-09 10:52:51.415 +0700,""
333510,etohexadiol,2021-07-09 10:52:51.432 +0700,2021-07-09 10:52:51.432 +0700,""
333584,ferrous glycine sulfate,2021-07-09 10:52:51.457 +0700,2021-07-09 10:52:51.457 +0700,""
333632,fluocortin,2021-07-09 10:52:51.475 +0700,2021-07-09 10:52:51.475 +0700,""
333700,galactose,2021-07-09 10:52:51.496 +0700,2021-07-09 10:52:51.496 +0700,""
333740,glucosamine,2021-07-09 10:52:51.517 +0700,2021-07-09 10:52:51.517 +0700,""
333794,hemoglobin raffimer,2021-07-09 10:52:51.538 +0700,2021-07-09 10:52:51.538 +0700,""
333856,hypromellose,2021-07-09 10:52:51.567 +0700,2021-07-09 10:52:51.567 +0700,""
333902,indium (111in) tropolonate labelled cells,2021-07-09 10:52:51.586 +0700,2021-07-09 10:52:51.586 +0700,""
333950,iodoheparinate,2021-07-09 10:52:51.643 +0700,2021-07-09 10:52:51.643 +0700,""
334039,lactulose,2021-07-09 10:52:51.679 +0700,2021-07-09 10:52:51.679 +0700,""
334100,lipegfilgrastim,2021-07-09 10:52:51.699 +0700,2021-07-09 10:52:51.699 +0700,""
334195,meclofenoxate,2021-07-09 10:52:51.769 +0700,2021-07-09 10:52:51.769 +0700,""
334245,meprednisone,2021-07-09 10:52:51.791 +0700,2021-07-09 10:52:51.791 +0700,""
334291,methiosulfonium chloride,2021-07-09 10:52:51.807 +0700,2021-07-09 10:52:51.807 +0700,""
334344,mexiletine,2021-07-09 10:52:51.826 +0700,2021-07-09 10:52:51.826 +0700,""
334391,montelukast,2021-07-09 10:52:51.840 +0700,2021-07-09 10:52:51.840 +0700,""
334425,nafcillin,2021-07-09 10:52:51.855 +0700,2021-07-09 10:52:51.855 +0700,""
334478,niacinamide,2021-07-09 10:52:51.873 +0700,2021-07-09 10:52:51.873 +0700,""
334519,nitazoxanide,2021-07-09 10:52:51.892 +0700,2021-07-09 10:52:51.892 +0700,""
334569,omalizumab,2021-07-09 10:52:51.913 +0700,2021-07-09 10:52:51.913 +0700,""
334631,oxypertine,2021-07-09 10:52:51.934 +0700,2021-07-09 10:52:51.934 +0700,""
334662,paraoxon,2021-07-09 10:52:51.949 +0700,2021-07-09 10:52:51.949 +0700,""
334709,pepsin,2021-07-09 10:52:51.964 +0700,2021-07-09 10:52:51.964 +0700,""
334753,phentermine,2021-07-09 10:52:51.982 +0700,2021-07-09 10:52:51.982 +0700,""
334811,pivagabine,2021-07-09 10:52:51.999 +0700,2021-07-09 10:52:51.999 +0700,""
334858,potassium salicylate,2021-07-09 10:52:52.036 +0700,2021-07-09 10:52:52.036 +0700,""
334912,proglumetacin,2021-07-09 10:52:52.058 +0700,2021-07-09 10:52:52.058 +0700,""
334969,quazepam,2021-07-09 10:52:52.085 +0700,2021-07-09 10:52:52.085 +0700,""
335022,ribostamycin,2021-07-09 10:52:52.107 +0700,2021-07-09 10:52:52.107 +0700,""
335073,rufloxacin,2021-07-09 10:52:52.127 +0700,2021-07-09 10:52:52.127 +0700,""
335110,selenium compounds,2021-07-09 10:52:52.141 +0700,2021-07-09 10:52:52.141 +0700,""
335172,sodium monofluorophosphate,2021-07-09 10:52:52.162 +0700,2021-07-09 10:52:52.162 +0700,""
335218,streptozocin,2021-07-09 10:52:52.180 +0700,2021-07-09 10:52:52.180 +0700,""
335271,sulprostone,2021-07-09 10:52:52.202 +0700,2021-07-09 10:52:52.202 +0700,""
335310,technetium (99mtc) etarfolatide,2021-07-09 10:52:52.216 +0700,2021-07-09 10:52:52.216 +0700,""
335372,tenitramine,2021-07-09 10:52:52.236 +0700,2021-07-09 10:52:52.236 +0700,""
335417,thioridazine,2021-07-09 10:52:52.255 +0700,2021-07-09 10:52:52.255 +0700,""
335466,tiotixene,2021-07-09 10:52:52.274 +0700,2021-07-09 10:52:52.274 +0700,""
